source_lang,target_lang,source_text,target_text
fr,dua,IMAGINEZ : un ami vous offre un cadeau. Que ressentez-​vous ? Vous êtes heureux parce qu’il a pensé à vous. Vous lui dites merci. Et vous avez très envie d’ouvrir ce cadeau.,"NE̱NI o masengano̱ o mulema ke̱ diko̱m di boli wa jabea o ponda o s’enganno̱ mo̱ lambo e? We musunga o tele̱ di dibomba, we pe̱ muńe̱nge̱ ná diko̱m lo̱ngo̱ lo̱nge̱le̱ wa. O matimbise̱le̱ mo̱ masoma ońola jabea lao."
fr,dua,"2 La Bible est un cadeau de Dieu. Dans la Bible, nous apprenons des choses que nous ne pouvons pas apprendre ailleurs. Par exemple, elle nous enseigne que Dieu a créé le ciel, la terre, le premier homme et la première femme. Elle nous donne des conseils qui nous aident quand nous avons des problèmes. Elle nous apprend aussi que Dieu a le projet de transformer la terre en paradis. Et elle explique comment il va le faire. La Bible est vraiment un très beau cadeau !","2 Bibe̱l ńe nde jabea di wu na Loba. E malangwea biso̱ mambo di titino̱ ná di so̱ wuma ipe̱pe̱ to̱ iwo̱. K’eyembilan, e malangwea biso̱ ná Loba a weki mo̱ń, wase, mom’a boso na mut’a boso. E mabola biso̱ bete̱sedi be mongwane̱ ke̱ di be̱n mitakisan. O Bibe̱l nde di mokwano̱ ne̱ni Loba a me̱nde̱no̱ londise̱ mwano mao ma timbise̱le̱ wase wum’a boja ya bwam. Bibe̱l ńe nde jabea di makwangwe̱le̱ mulema!"
fr,dua,"3 En étudiant la Bible, vous allez apprendre que Dieu veut que vous soyez son ami. Et plus vous apprendrez à le connaître, plus votre amitié avec lui deviendra forte.","3 Nika weno̱ o jokwa Bibe̱l, o me̱nde̱ so̱ ná Loba a mapula ná o be̱ diko̱m lao. Nika o mabengano̱ jokwa bia mo̱, nika pe̱ nde mulatako mańu mu mabatano̱ be̱ batabata."
fr,dua,"4 La Bible a été traduite en plus de 2 800 langues. Des milliards de bibles ont été imprimées. Presque tout le monde (9 personnes sur 10) peut la lire dans sa langue. Chaque semaine , plus d’un million de personnes se procurent une bible ! Vraiment, il n’y a aucun livre comme la Bible.","4 Bibe̱l e mátukwabe̱ o lambo ka 2 600 la leme̱, lokoli la lodun la Bibe̱l pe̱ lo mábusisabe̱. Buka na 90 ma bato omo̱ń’ebwea be ná ba langa Bibe̱l o eyem’abu ya bwambo. Woki te̱ , buka na edun ewo̱ ya bato ba makusa Bibe̱l! Na mbale̱, kalati to̱ po̱ nipe̱pe̱ ni buki Bibe̱l e titi."
fr,dua,"5 La Bible est « inspirée de Dieu » ( lire ) (voir la note n o 2 ). Mais certaines personnes pourraient se dire : « La Bible a été écrite par des hommes. Alors pourquoi dit-​on qu’elle vient de Dieu ? » La Bible explique : « C’est poussés par l’esprit saint que des hommes ont parlé de la part de Dieu » ( ). C’est comme quand un patron dit à sa secrétaire d’écrire une lettre. De qui vient la lettre ? Du patron, pas de la secrétaire. De même, la Bible vient de Dieu, pas des hommes qu’il a utilisés pour l’écrire. Il a guidé ces hommes pour qu’ils écrivent ses pensées. La Bible est vraiment « la parole de Dieu » ( ).","5 Bibe̱l ‘e wu nde na mudī ma Loba.’ (Langa .) Nde bō̱ be ná ba dutea ná, ‘Nika Bibe̱l e tilabe̱no̱ nde na bato, ne̱ni so̱ e wuno̱ na Loba e?’ Bibe̱l e mabola jalabe̱ ná: “Bato ba ta nde ba tutabe̱le̱ [to̱so̱, diabe̱le̱] na mudī-musangi o to̱po̱ o doi la Loba.” ( ) Ye nde ka sango ebolo nu mabole̱ mutiled’ao doi ná a tile leta. Nja ńe mbondo a di leta e? Sango ebolo, seto̱ mutiledi. Mulemlem pe̱ nde Loba eno̱ Mbondo a Bibe̱l, seto̱ bato a bolane̱no̱ o tila mo̱. Loba a die̱le̱ babo̱ o tila mo̱nge̱le̱ mao. Na mbale̱, Bibe̱l ńe nde “eyal’a Loba.”​— ; ombwa Maki 2 ."
fr,dua,"6 Il a fallu plus de 1 600 ans pour écrire la Bible. Les hommes qui l’ont écrite ont vécu à des époques différentes. Certains avaient une grande instruction et d’autres non. L’un d’eux était médecin. D’autres étaient cultivateurs, pêcheurs, bergers, prophètes, juges ou rois. Même si la Bible a été écrite par plusieurs hommes, elle ne se contredit pas : elle ne dit pas une chose dans un chapitre et le contraire dans un autre chapitre * .","6 Bibe̱l e tilabe̱ o pámbo a ponda ńa buka na 1 600 ba mbu. Batiledi bao ba ta longe̱ o ńo̱ṅo̱n ye diwengisan. Bō̱ ba ta bato boko jita, bō̱ pe̱ ba si ta bokwa. K’eyembilan, mō̱ ńabu a ta nde do̱kita. Bape̱pe̱ ba ta nde bapo̱nge̱ myōnda, bato ba musombo, batate̱ byembe, bato̱pedi ba mudī, bakaisedi, na kiṅe̱. To̱ná batiledi ba tano̱ ńai na ńai, mongo ma Bibe̱l me̱se̱ me nde jo̱nge̱le̱ diwo̱. Kalat’ao to̱ po̱ e si to̱pi diwengisan na nine̱. *"
fr,dua,7 Les premiers chapitres de la Bible expliquent comment les problèmes du monde ont commencé. Les derniers chapitres nous apprennent comment Dieu va régler ces problèmes et transformer la terre en paradis. La Bible raconte l’histoire des humains sur des milliers d’années. Elle montre que Dieu réalise toujours ce qu’il a décidé de faire.,"7 Bepasi baboso ba Bibe̱l be matele̱ye̱ ne̱ni ndutu e botedino̱ o nin wase, besukan pe̱ be malangwea biso̱ ne̱ni Loba a me̱nde̱no̱ bo̱le̱ yi ndutu tongwea na timbise̱le̱ wase paradisi. Bibe̱l e mato̱pea ońola lokoli na lokoli la mimbu ma myango ma mbel’a moto. E malee̱le̱ pe̱ ná mwano ma Loba mu malonda o ponda ye̱se̱."
fr,dua,"8 La Bible n’a pas été écrite pour enseigner la science. Mais quand elle parle de sujets scientifiques, elle est toujours exacte. Et c’est normal, puisqu’elle vient de Dieu. Par exemple, dans le livre du Lévitique, on trouve des lois que les Israélites devaient suivre pour que les maladies ne se répandent pas. Pourtant, ce livre a été écrit longtemps avant qu’on comprenne que les microbes et les virus provoquent des maladies. La Bible est aussi exacte quand elle dit que la Terre est suspendue dans le vide ( ). Il y a longtemps, les gens pensaient que la Terre était plate. Mais la Bible disait déjà qu’elle était ronde ( ).","8 Bibe̱l e si tilabe̱ o jokwe̱le̱ dibie̱ la wase to̱so̱ o be̱ kalat’esukulu, nde ńe te̱ite̱i ponda ye̱se̱ ke̱ e mato̱pea ońola dibie̱ la wase. Nika nde di mengane̱no̱ kalati ni wu na Loba. K’eyembilan, kalat’a Levitiko e be̱n bediedi ba Loba jombwea ne̱ni Bonaisrael ba tano̱ bangame̱n jeka maboa ná ma si lańa. Nika e tilabe̱ etum a ponda oboso ná bato ba mabe̱ne̱ so̱ṅtane̱ la ne̱ni no̱k’a bobe i mabolano̱ maboa. Bibe̱l e mokwe̱le̱ pe̱ ná te̱ite̱i ná wase e paname̱ nde omo̱ń a to̱ lambo. ( ) Ponda pe̱ jita la bato di tano̱ lo̱nge̱le̱ ná wase e bapame̱, Bibe̱l e ta e mákwala ná wase ńe nde te̱ngiledi.​— , NW ."
fr,dua,"9 Tout ce que la Bible dit sur l’Histoire est exact. Beaucoup de livres d’histoire contiennent des erreurs parce que leurs auteurs n’ont pas toujours dit la vérité. Par exemple, ils n’ont pas parlé de toutes les guerres que leur pays a perdues. Par contre, les hommes qui ont écrit la Bible étaient honnêtes. Quand la nation d’Israël perdait une bataille, ils ne le cachaient pas. Ils ont aussi parlé de leurs fautes. Par exemple, dans le livre des Nombres, Moïse dit que Dieu l’a puni pour une faute grave ( Nombres 20:2-12 ). L’honnêteté des hommes qui ont écrit la Bible montre que c’est un livre qui vient de Dieu. Nous pouvons donc croire ce que la Bible dit.","9 Bibe̱l ńe te̱ite̱i o ponda ye̱se̱ e makwaleano̱ jombwea myango. Nde jita la kalat’a myango di titi te̱ite̱i o mambo me̱se̱, ońolana batiledi ba si ta mbale̱. K’eyembilan, ponda iwo̱, ba wuti ne̱ni matumba mabu ma bukabe̱no̱ o bila. O diwengisan, batiledi ba Bibe̱l ba ta mbale̱, ba lango nate̱na mo̱me̱ne̱ bukabe̱ la Israel o bila. Ba tili pe̱ jombwea mawuse̱ ma babo̱me̱ne̱. K’eyembilan, o kalat’a Miso̱ngi, Mose a malangwea biso̱ ná a boli diwuse̱ dinde̱ne̱, na ná Loba a ko̱kise̱ mo̱ ońola nika. ( Miso̱ngi 20:2-12 ) Be̱ la mbale̱ la batiledi ba Bibe̱l di malee̱le̱ ná e wu nde na Loba. Nika e mapula kwala ná je ná di lakisane̱ Bibe̱l."
fr,dua,"10 Les conseils de la Bible sont utiles pour nous. La Bible est « inspirée de Dieu et utile pour enseigner, pour réprimander, pour redresser les choses » ( ). Jéhovah sait comment nous sommes faits. Il comprend notre façon de penser et nos sentiments. Il nous connaît mieux que nous-​mêmes et il veut que nous soyons heureux. Il sait donc ce qui est bon et ce qui est mauvais pour nous.","10 Bibe̱l e wu nde ‘na mudī ma Loba,’ ńe pe̱ “muse̱ṅ ońola belēdi, ońola bola la misan, ońola jome̱le̱.” ( ) E, mome̱le̱ ma Bibe̱l ma mongwane̱ biso̱ we̱nge̱. Yehova a bi ne̱ni di wekabe̱no̱, ońola nika a maso̱ṅtane̱ mo̱nge̱le̱ masu na besengedi basu ba teten. A bi biso̱ buka nje di bino̱ biso̱me̱ne̱, a mapula pe̱ ná di be̱ bonam. A bi nje ye bwam na nje ye bobe ońol’asu."
fr,dua,"11 En Matthieu chapitres 5 à 7 , Jésus nous donne de très bons conseils. Il nous explique comment être heureux, comment bien nous entendre avec les autres, comment prier et comment considérer l’argent. Il a donné ces conseils il y a 2 000 ans, mais ils sont toujours aussi précieux et utiles aujourd’hui.","11 O kalat’a Mateo, bepasi 5 nate̱na 7 , di malanga oten mome̱le̱ me bwam jita mena Yesu a bolino̱ jombwea ne̱ni be̱ bonam, ne̱ni be̱ne̱ mulatako ma bwam na bane̱, ne̱ni kane̱, na ne̱ni be̱ne̱ jo̱nge̱le̱ la bwam jombwea mo̱ni. To̱ná a bolino̱ man mome̱le̱ ye lambo ka 2 000 la mbu we̱nge̱, ma dia ma be̱n ngińa, ma dia pe̱ ma mongwane̱ o nin pond’asu."
fr,dua,"12 Dans la Bible, Jéhovah nous donne aussi des principes (voir la note n o 3 ). Ces principes nous aident à avoir une vie de famille plus heureuse, à être travailleurs et à vivre en paix avec les autres. Ils nous sont toujours utiles, peu importe qui nous sommes, où nous vivons et les problèmes que nous avons ( lire ).","12 O Bibe̱l, Yehova a mokwe̱le̱ pe̱ biso̱ bete̱sedi be mongwane̱ biso̱ o be̱ne̱ longe̱ la ndabo a mbia la bwam, o be̱ ngińa o ebolo, na o ja pe̱ na musango na bane̱. Bete̱sedi ba Bibe̱l be ná bongwane̱ biso̱ o ponda ye̱se̱, e be̱ to̱ njika pat’a moto jeno̱, o to̱ njik’ekombo di maso̱be̱no̱, na o to̱ njika ndutu di be̱nno̱.​— Langa ; ombwa Maki 3 ."
fr,dua,"13 Beaucoup de prophéties de la Bible se sont déjà réalisées (voir la note n o 4 ). Par exemple, Isaïe a prophétisé que la ville de Babylone serait vaincue ( ). Et il a expliqué comment. La ville était protégée par de grandes portes et par un fleuve. Mais les portes seraient laissées ouvertes et le fleuve serait presque mis à sec. L’armée allait entrer dans la ville sans devoir se battre. Isaïe a même annoncé que c’est un homme appelé Cyrus qui vaincrait Babylone ( lire ).","13 Jita la bedinge̱ ba Bibe̱l be mákusa belondisedi. K’eyembilan, Yesaya a ta a bīse̱ ná Babilon e me̱nde̱ o bulabe̱le̱. ( ) A nande̱le̱ ná te̱ite̱i ne̱ni mundi mu me̱nde̱no̱ bukabe̱. Mu mundi mu ta mu dingabe̱le̱ na mo̱mbe̱ mande̱ne̱ na mo̱pi. Nde Yesaya a se̱le̱ bīse̱ ná mo̱pi mu me̱nde̱ banjisabe̱, mo̱mbe̱ pe̱ ma me̱nde̱ dia telame̱. Bato ba bwemba pe̱ ba dumba mundi esibe̱ jana. Yesaya a bīse̱ pe̱ nate̱na mo̱me̱ne̱ ná Babilon e me̱nde̱ nde o bukabe̱ na moto nu belabe̱ ná Kores.​— Langa ; ombwa Maki 4 ."
fr,dua,"14 Deux cents ans après que cette prophétie a été écrite, une armée est arrivée pour attaquer Babylone. Qui était le chef de cette armée ? Cyrus, le roi de Perse. La prophétie était donc exacte. Mais l’armée de Cyrus pourrait-​elle entrer dans Babylone, comme la prophétie l’avait annoncé ?","14 Bebwea ba mbu beba ombusa tilabe̱ la yen edinge̱, nde mulo̱ṅ ma bwemba mu po̱ino̱ o janane̱ Babilon. Nja nu ta nu die̱le̱ mu mulo̱ṅ e? Ka nje te̱ edinge̱ e kwalino̱, Kores, kiṅ’a Persia nde a ta a die̱le̱ mo̱. Ponda e ta e mápo̱ ná edinge̱ e londe o mususu mao mwe̱se̱."
fr,dua,"15 La nuit de l’attaque, les habitants de Babylone faisaient la fête. Ils pensaient être en sécurité parce que leur ville était protégée par de grands murs et par un fleuve. Toutefois, à l’extérieur de la ville, Cyrus et son armée avaient creusé un fossé pour faire baisser le niveau de l’eau. Ainsi, les soldats ont pu traverser le fleuve à pied. Mais puisque la ville était entourée de grands murs, comment allaient-​ils entrer ? Comme la prophétie l’avait dit, les portes de la ville étaient ouvertes. L’armée a donc pu vaincre la ville sans se battre.","15 O bo bulu ba bwemba, bato ba Babilon ba ta ba bolise̱ ndema. Ba ta mbaki ná mbeu a ńolo to̱ po̱ e titi ná e ko̱ye̱ babo̱, kana ba tano̱ ba tatabe̱ na bebapa ba bedima basame̱, nikame̱ne̱ pe̱ na mo̱pi. Nde o yen’epas’a mundi, Kores na milo̱ṅ mao ma bila ba ta ba pula musima o sibise̱ dime̱ne̱ la madiba ma mo̱pi. Mo̱pi mu banji eyeka ńai ńena bato ba bila ba Persia ba dangono̱ oteten ao. Nde ne̱ni milo̱ṅ mi wusano̱ o kata bedima ba Babilon e? Ka nje te̱ edinge̱ e to̱pino̱, mo̱mbe̱ ma mundi ma ta matelame̱, na bato ba bila ba dumba mundi esibe̱ jana."
fr,dua,"16 Isaïe a aussi annoncé qu’un jour plus personne n’habiterait à Babylone. Il a écrit : « Elle ne sera plus jamais habitée » ( ). Cela s’est-​il réalisé ? Oui. La ville de Babylone est en ruines. Ces ruines se trouvent en Irak, à environ 80 kilomètres au sud de Bagdad. Personne ne vit là-bas. Jéhovah a balayé Babylone « avec le balai de l’anéantissement ( de la destruction ) » ( ) * .","16 Yesaya a bīse̱ ná Babilon e si me̱nde̱ pe̱ jabe̱ tomtom. A tili ná: “E si me̱nde̱ pe̱ jabe̱ tom, to̱ be̱ne̱ bato o ńo̱ṅo̱n na ńo̱ṅo̱n.” ( ) Mo̱, nika e timbi be̱ mbale̱ e? Wuma Babilon e tano̱ e boka, nika ńe nde lambo ka 80 ma kilometa o mikondo ma mundi ma Bagdad, o Irak, embamba nde e mádie̱ oten. To̱ o nin we̱nge̱, moto to̱ mō̱ a si maja oten. Yehova a bumbise̱ Babilon “na dipapan la dibumbe [to̱so̱, la beńamsedi].”​— . *"
fr,dua,"17 Beaucoup de prophéties de la Bible se sont déjà réalisées. Nous pouvons donc croire ce que la Bible annonce pour l’avenir. Nous pouvons être sûrs que Jéhovah tiendra sa promesse de transformer la terre en paradis ( lire ). Nous pouvons espérer avoir « la vie éternelle que Dieu, qui ne peut mentir, a promise » ( ) * .","17 Kana jita la bedinge̱ ba Bibe̱l be mákusano̱ belondisedi, nika e mapula kwala ná je ná di lakisane̱ nje Bibe̱l e makwalano̱ jombwea kie̱le̱ ni maye̱. Je ná di be̱ mbaki ná Yehova a me̱nde̱ londise̱ dikaki lao la timbise̱le̱ wase paradisi. (Langa .) Na mbale̱, di be̱n dipita la “longe̱ la bwindea lena Loba nu si mato̱pe̱ lobango a kakanno̱ nate̱na koba na ngindi.”​— . *"
fr,dua,"18 Nous avons appris qu’il n’y a aucun livre comme la Bible. Elle ne se contredit pas. Quand elle parle de sujets scientifiques ou historiques, elle est toujours exacte. Elle donne de bons conseils. Et elle contient des prophéties qui se sont déjà réalisées. Mais la Bible est extraordinaire pour une autre raison encore. L’apôtre Paul a écrit : « La parole de Dieu est vivante et puissante. » Qu’est-​ce que cela veut dire ? ( Lire ).","18 Joko ná kalati nipe̱pe̱ to̱ po̱ ńe ka Bibe̱l e titi. Mongo mao me̱se̱ me nde jo̱nge̱le̱ diwo̱, ńe pe̱ te̱ite̱i o ponda ye̱se̱ e mato̱peano̱ jombwea mabie̱ ma wase na myango. E mabola pe̱ biso̱ mome̱le̱ ma bwam; e be̱n pe̱ bedinge̱ jita be mákuse̱ belondisedi. Nde Bibe̱l e mabola buka nika. Ńamuloloma Paulo a tili ná: “Eyal’a Loba ye longe̱ na ngińa.” Nje nika e mapulano̱ o kwala e?​— Langa ."
fr,dua,"19 La Bible peut changer votre vie. Elle peut vous aider à savoir qui vous êtes vraiment. Elle peut vous aider à mieux comprendre vos pensées et vos sentiments les plus profonds. Par exemple, nous pensons peut-être aimer Dieu. Mais pour prouver que nous l’aimons, nous devons faire ce que la Bible dit.","19 Bibe̱l ńe ná e tukwa longe̱ lo̱ngo̱. Ńe ná ńongwane̱ wa o bia nja weno̱ ná te̱ite̱i. Ńe ná ńongwane̱ wa o so̱ṅtane̱ mo̱nge̱le̱ na besengedi bo̱ngo̱ ba mulema ba njiba. K’eyembilan, je ná jo̱nge̱le̱ ná di to̱ndi Loba. Nde ná di lee̱le̱ ná di to̱ndi mo̱, jangame̱ne̱ o we̱le̱ o ebolo nje Bibe̱l e makwalano̱."
fr,dua,"20 La Bible est vraiment un livre qui vient de Dieu. Dieu nous demande de la lire, de l’étudier et de l’aimer. Montrez que vous appréciez ce cadeau en continuant de l’étudier. Alors vous comprendrez quel est le projet de Dieu pour les humains. Dans le chapitre suivant, nous en parlerons en détail.","20 Na mbale̱, Bibe̱l ńe nde kalati ni wu na Loba. A mapula ná o lange mo̱, wokwe mo̱, o to̱nde pe̱ mo̱. Timbise̱le̱ masoma ońola di jabea, o benge pe̱ o jokwa mo̱. Na nika nde o me̱nde̱no̱ o so̱ṅtane̱ mwano ma Loba ońola bato. O jokwa di bupe̱, di me̱nde̱ bata jokwa jombwea mu mwano."
fr,dua,"^ § 6 Certaines personnes disent que la Bible se contredit, mais ce n’est pas vrai (voir le chapitre 7 du livre La Bible : Parole de Dieu ou des hommes ? , publié par les Témoins de Jéhovah).","^ par. 6 Bato bō̱ ba makwala ná mongo ma Bibe̱l me̱se̱ ma titi jo̱nge̱le̱ diwo̱, nde nika e titi mbale̱. Ombwa jokwa 7 la kalati La Bible: Parole de Dieu ou des hommes? ni busisabe̱ na Mboṅ a Yehova."
fr,dua,"^ § 16 Si vous voulez en savoir plus sur les prophéties de la Bible, lisez les pages 252 et 253 du livre Étude perspicace des Écritures , volume 1, publié par les Témoins de Jéhovah.","^ par. 16 Yete̱na o mapula bata jokwa jombwea bedinge̱ ba Bibe̱l, we ná o langa mapapa 27-29 ma kalati nisadi Un livre pour tous, ni busisabe̱ na Mboṅ a Yehova."
fr,dua,^ § 17 La prophétie concernant la destruction de Babylone est une des nombreuses prophéties de la Bible qui se sont déjà réalisées. La note n o 5 parle de prophéties concernant Jésus Christ.,^ par. 17 Beńamsedi ba Babilon be nde eding’a Bibe̱l ewo̱ e timbi o be̱ mbale̱. We ná o so̱ bedinge̱ bepe̱pe̱ jombwea Yesu Kristo o Maki 5 .
fr,dua,La Bible. Traduction du monde nouveau est disponible en de nombreuses langues.,Les Saintes Écritures. Traduction du monde nouveau e maso̱be̱ o jita la leme̱
fr,dua,"Isaïe, un des hommes qui ont écrit la Bible, a annoncé que Babylone serait vaincue.",Mutiled’a Bibe̱l Yesaya a bīse̱ ná Babilon e me̱nde̱ o bukabe̱
fr,dua,Les ruines de Babylone.,Bembamba ba Babilon
fr,dua,"DIEU a un très beau projet pour les humains (voir la note n o 6 ). Il a créé le premier homme et la première femme, Adam et Ève, pour qu’ils vivent dans un beau jardin. Son projet était qu’ils aient des enfants, qu’ils transforment toute la terre en paradis et qu’ils s’occupent des animaux ( ).","LOBA a be̱n mwano ma betańsedi ońola bato. A weki mom’a boso na mut’a boso, Adam na Eva, ná ba be̱ longe̱ o mudo̱led’a mōnda. Mwano mao mu ta nde ná ba ye bana, ba timbise̱le̱ wase ńe̱se̱ paradisi, bombweye pe̱ ńama.​— ; ombwa Maki 6 ."
